Station_ID,Stratum,Feature_Set,Group_Value,Permutation_Importance,Grouping
SW91.9L,ALL,full_multivariate,1,0.0,by_lag
SW91.9L,ALL,full_multivariate,2,0.0,by_lag
SW91.9L,ALL,full_multivariate,3,0.0,by_lag
SW91.9L,ALL,full_multivariate,4,0.0,by_lag
SW91.9L,ALL,full_multivariate,5,0.0,by_lag
SW91.9L,ALL,full_multivariate,6,0.0,by_lag
SW91.9L,ALL,full_multivariate,7,0.0,by_lag
SW91.9L,ALL,hydromet,0,1.0377318829826139,by_lag
SW91.9L,ALL,hydromet,1,0.9212863138191112,by_lag
SW91.9L,ALL,hydromet,2,0.12802814156430958,by_lag
SW91.9L,ALL,hydromet,3,0.011479648090055963,by_lag
SW91.9L,ALL,hydromet,4,0.0004945295742671875,by_lag
SW91.9L,ALL,hydromet,5,0.0007994146096501759,by_lag
SW91.9L,ALL,hydromet,6,-0.00010304219974964039,by_lag
SW91.9L,ALL,hydromet,7,0.0004834343185383579,by_lag
SW91.9L,ALL,stage_only,0,1.0039401665191061,by_lag
SW91.9L,ALL,stage_only,1,0.9776735476244874,by_lag
SW91.9L,ALL,stage_only,2,0.13597465653866803,by_lag
SW91.9L,ALL,stage_only,3,0.013389933945283561,by_lag
SW91.9L,ALL,stage_only,4,0.003545416237719141,by_lag
SW91.9L,ALL,stage_only,5,0.0016342371767030608,by_lag
SW91.9L,ALL,stage_only,6,0.0005961316395629394,by_lag
SW91.9L,ALL,stage_only,7,0.0012404962962112714,by_lag
SW91.9L,BEFORE,forecast_safe,0,0.0,by_lag
SW91.9L,BEFORE,forecast_safe,1,0.0,by_lag
SW91.9L,BEFORE,forecast_safe,2,0.0,by_lag
SW91.9L,BEFORE,forecast_safe,3,0.0,by_lag
SW91.9L,BEFORE,forecast_safe,4,0.0,by_lag
SW91.9L,BEFORE,forecast_safe,5,0.0,by_lag
SW91.9L,BEFORE,forecast_safe,6,0.0,by_lag
SW91.9L,BEFORE,forecast_safe,7,0.0,by_lag
SW91.9L,BEFORE,full_multivariate,0,0.0,by_lag
SW91.9L,BEFORE,full_multivariate,1,0.0,by_lag
SW91.9L,BEFORE,full_multivariate,2,0.0,by_lag
SW91.9L,BEFORE,full_multivariate,3,0.0,by_lag
SW91.9L,BEFORE,full_multivariate,4,0.0,by_lag
SW91.9L,BEFORE,full_multivariate,5,0.0,by_lag
SW91.9L,BEFORE,full_multivariate,6,0.0,by_lag
SW91.9L,BEFORE,full_multivariate,7,0.0,by_lag
SW91.9L,BEFORE,hydromet,0,0.0,by_lag
SW91.9L,BEFORE,hydromet,1,0.0,by_lag
SW91.9L,BEFORE,hydromet,2,0.0,by_lag
SW91.9L,BEFORE,hydromet,3,0.0,by_lag
SW91.9L,BEFORE,hydromet,4,0.0,by_lag
SW91.9L,BEFORE,hydromet,5,0.0,by_lag
SW91.9L,BEFORE,hydromet,6,0.0,by_lag
SW91.9L,BEFORE,hydromet,7,0.0,by_lag
SW91.9L,BEFORE,stage_only,0,0.0,by_lag
SW91.9L,BEFORE,stage_only,1,0.0,by_lag
SW91.9L,BEFORE,stage_only,2,0.0,by_lag
SW91.9L,BEFORE,stage_only,3,0.0,by_lag
SW91.9L,BEFORE,stage_only,4,0.0,by_lag
SW91.9L,BEFORE,stage_only,5,0.0,by_lag
SW91.9L,BEFORE,stage_only,6,0.0,by_lag
SW91.9L,BEFORE,stage_only,7,0.0,by_lag
SW91.9L,DURING,forecast_safe,0,0.0,by_lag
SW91.9L,DURING,forecast_safe,1,0.0,by_lag
SW91.9L,DURING,forecast_safe,2,0.0,by_lag
SW91.9L,DURING,forecast_safe,3,0.0,by_lag
SW91.9L,DURING,forecast_safe,4,0.0,by_lag
SW91.9L,DURING,forecast_safe,5,0.0,by_lag
SW91.9L,DURING,forecast_safe,6,0.0,by_lag
SW91.9L,DURING,forecast_safe,7,0.0,by_lag
SW91.9L,DURING,full_multivariate,0,0.0,by_lag
SW91.9L,DURING,full_multivariate,1,0.0,by_lag
SW91.9L,DURING,full_multivariate,2,0.0,by_lag
SW91.9L,DURING,full_multivariate,3,0.0,by_lag
SW91.9L,DURING,full_multivariate,4,0.0,by_lag
SW91.9L,DURING,full_multivariate,5,0.0,by_lag
SW91.9L,DURING,full_multivariate,6,0.0,by_lag
SW91.9L,DURING,full_multivariate,7,0.0,by_lag
SW91.9L,DURING,hydromet,0,0.0,by_lag
SW91.9L,DURING,hydromet,1,0.0,by_lag
SW91.9L,DURING,hydromet,2,0.0,by_lag
SW91.9L,DURING,hydromet,3,0.0,by_lag
SW91.9L,DURING,hydromet,4,0.0,by_lag
SW91.9L,DURING,hydromet,5,0.0,by_lag
SW91.9L,DURING,hydromet,6,0.0,by_lag
SW91.9L,DURING,hydromet,7,0.0,by_lag
SW91.9L,DURING,stage_only,0,0.0,by_lag
SW91.9L,DURING,stage_only,1,0.0,by_lag
SW91.9L,DURING,stage_only,2,0.0,by_lag
SW91.9L,DURING,stage_only,3,0.0,by_lag
SW91.9L,DURING,stage_only,4,0.0,by_lag
SW91.9L,DURING,stage_only,5,0.0,by_lag
SW91.9L,DURING,stage_only,6,0.0,by_lag
SW91.9L,DURING,stage_only,7,0.0,by_lag
SW91.9R,AFTER,forecast_safe,0,0.0,by_lag
SW91.9R,AFTER,forecast_safe,1,0.0,by_lag
SW91.9R,AFTER,forecast_safe,2,0.0,by_lag
SW91.9R,AFTER,forecast_safe,3,0.0,by_lag
SW91.9R,AFTER,forecast_safe,4,0.0,by_lag
SW91.9R,AFTER,forecast_safe,5,0.0,by_lag
SW91.9R,AFTER,forecast_safe,6,0.0,by_lag
SW91.9R,AFTER,forecast_safe,7,0.0,by_lag
SW91.9R,AFTER,full_multivariate,0,0.0,by_lag
SW91.9R,AFTER,full_multivariate,1,0.0,by_lag
SW91.9R,AFTER,full_multivariate,2,0.0,by_lag
SW91.9R,AFTER,full_multivariate,3,0.0,by_lag
SW91.9R,AFTER,full_multivariate,4,0.0,by_lag
SW91.9R,AFTER,full_multivariate,5,0.0,by_lag
SW91.9R,AFTER,full_multivariate,6,0.0,by_lag
SW91.9R,AFTER,full_multivariate,7,0.0,by_lag
SW91.9R,AFTER,hydromet,0,0.0,by_lag
SW91.9R,AFTER,hydromet,1,0.0,by_lag
SW91.9R,AFTER,hydromet,2,0.0,by_lag
SW91.9R,AFTER,hydromet,3,0.0,by_lag
SW91.9R,AFTER,hydromet,4,0.0,by_lag
SW91.9R,AFTER,hydromet,5,0.0,by_lag
SW91.9R,AFTER,hydromet,6,0.0,by_lag
SW91.9R,AFTER,hydromet,7,0.0,by_lag
SW91.9R,AFTER,stage_only,0,0.0,by_lag
SW91.9R,AFTER,stage_only,1,0.0,by_lag
SW91.9R,AFTER,stage_only,2,0.0,by_lag
SW91.9R,AFTER,stage_only,3,0.0,by_lag
SW91.9R,AFTER,stage_only,4,0.0,by_lag
SW91.9R,AFTER,stage_only,5,0.0,by_lag
SW91.9R,AFTER,stage_only,6,0.0,by_lag
SW91.9R,AFTER,stage_only,7,0.0,by_lag
SW91.9R,ALL,forecast_safe,0,0.0,by_lag
SW91.9R,ALL,forecast_safe,1,0.0,by_lag
SW91.9R,ALL,forecast_safe,2,0.0,by_lag
SW91.9R,ALL,forecast_safe,3,0.0,by_lag
SW91.9R,ALL,forecast_safe,4,0.0,by_lag
SW91.9R,ALL,forecast_safe,5,0.0,by_lag
SW91.9R,ALL,forecast_safe,6,0.0,by_lag
SW91.9R,ALL,forecast_safe,7,0.0,by_lag
SW91.9R,ALL,full_multivariate,0,0.0,by_lag
SW91.9R,ALL,full_multivariate,1,0.0,by_lag
SW91.9R,ALL,full_multivariate,2,0.0,by_lag
SW91.9R,ALL,full_multivariate,3,0.0,by_lag
SW91.9R,ALL,full_multivariate,4,0.0,by_lag
SW91.9R,ALL,full_multivariate,5,0.0,by_lag
SW91.9R,ALL,full_multivariate,6,0.0,by_lag
SW91.9R,ALL,full_multivariate,7,0.0,by_lag
SW91.9R,ALL,hydromet,0,0.5315285920624107,by_lag
SW91.9R,ALL,hydromet,1,1.2712544632926952,by_lag
SW91.9R,ALL,hydromet,2,0.2046320461601051,by_lag
SW91.9R,ALL,hydromet,3,0.05580002761373947,by_lag
SW91.9R,ALL,hydromet,4,0.004429037335401749,by_lag
SW91.9R,ALL,hydromet,5,-0.0009921613362262605,by_lag
SW91.9R,ALL,hydromet,6,-0.0014137867083195883,by_lag
SW91.9R,ALL,hydromet,7,-0.00131185886242427,by_lag
SW91.9R,ALL,stage_only,0,0.6412317877754479,by_lag
SW91.9R,ALL,stage_only,1,1.212937761215855,by_lag
SW91.9R,ALL,stage_only,2,0.3480279457208232,by_lag
SW91.9R,ALL,stage_only,3,0.09685626400529485,by_lag
SW91.9R,ALL,stage_only,4,0.014435038719338841,by_lag
SW91.9R,ALL,stage_only,5,0.0008741315265031655,by_lag
SW91.9R,ALL,stage_only,6,0.0007175062359637135,by_lag
SW91.9R,ALL,stage_only,7,-0.0008610627194437734,by_lag
SW91.9R,BEFORE,forecast_safe,0,0.0,by_lag
SW91.9R,BEFORE,forecast_safe,1,0.0,by_lag
SW91.9R,BEFORE,forecast_safe,2,0.0,by_lag
SW91.9R,BEFORE,forecast_safe,3,0.0,by_lag
SW91.9R,BEFORE,forecast_safe,4,0.0,by_lag
SW91.9R,BEFORE,forecast_safe,5,0.0,by_lag
SW91.9R,BEFORE,forecast_safe,6,0.0,by_lag
SW91.9R,BEFORE,forecast_safe,7,0.0,by_lag
SW91.9R,BEFORE,full_multivariate,0,0.0,by_lag
SW91.9R,BEFORE,full_multivariate,1,0.0,by_lag
SW91.9R,BEFORE,full_multivariate,2,0.0,by_lag
SW91.9R,BEFORE,full_multivariate,3,0.0,by_lag
SW91.9R,BEFORE,full_multivariate,4,0.0,by_lag
SW91.9R,BEFORE,full_multivariate,5,0.0,by_lag
SW91.9R,BEFORE,full_multivariate,6,0.0,by_lag
SW91.9R,BEFORE,full_multivariate,7,0.0,by_lag
SW91.9R,BEFORE,hydromet,0,0.0,by_lag
SW91.9R,BEFORE,hydromet,1,0.0,by_lag
SW91.9R,BEFORE,hydromet,2,0.0,by_lag
SW91.9R,BEFORE,hydromet,3,0.0,by_lag
SW91.9R,BEFORE,hydromet,4,0.0,by_lag
SW91.9R,BEFORE,hydromet,5,0.0,by_lag
SW91.9R,BEFORE,hydromet,6,0.0,by_lag
SW91.9R,BEFORE,hydromet,7,0.0,by_lag
SW91.9R,BEFORE,stage_only,0,0.0,by_lag
SW91.9R,BEFORE,stage_only,1,0.0,by_lag
SW91.9R,BEFORE,stage_only,2,0.0,by_lag
SW91.9R,BEFORE,stage_only,3,0.0,by_lag
SW91.9R,BEFORE,stage_only,4,0.0,by_lag
SW91.9R,BEFORE,stage_only,5,0.0,by_lag
SW91.9R,BEFORE,stage_only,6,0.0,by_lag
SW91.9R,BEFORE,stage_only,7,0.0,by_lag
SW91.9R,DURING,forecast_safe,0,0.0,by_lag
SW91.9R,DURING,forecast_safe,1,0.0,by_lag
SW91.9R,DURING,forecast_safe,2,0.0,by_lag
SW91.9R,DURING,forecast_safe,3,0.0,by_lag
SW91.9R,DURING,forecast_safe,4,0.0,by_lag
SW91.9R,DURING,forecast_safe,5,0.0,by_lag
SW91.9R,DURING,forecast_safe,6,0.0,by_lag
SW91.9R,DURING,forecast_safe,7,0.0,by_lag
SW91.9R,DURING,full_multivariate,0,0.0,by_lag
SW91.9R,DURING,full_multivariate,1,0.0,by_lag
SW91.9R,DURING,full_multivariate,2,0.0,by_lag
SW91.9R,DURING,full_multivariate,3,0.0,by_lag
SW91.9R,DURING,full_multivariate,4,0.0,by_lag
SW91.9R,DURING,full_multivariate,5,0.0,by_lag
SW91.9R,DURING,full_multivariate,6,0.0,by_lag
SW91.9R,DURING,full_multivariate,7,0.0,by_lag
SW91.9R,DURING,hydromet,0,0.0,by_lag
SW91.9R,DURING,hydromet,1,0.0,by_lag
SW91.9R,DURING,hydromet,2,0.0,by_lag
SW91.9R,DURING,hydromet,3,0.0,by_lag
SW91.9R,DURING,hydromet,4,0.0,by_lag
SW91.9R,DURING,hydromet,5,0.0,by_lag
SW91.9R,DURING,hydromet,6,0.0,by_lag
SW91.9R,DURING,hydromet,7,0.0,by_lag
SW91.9R,DURING,stage_only,0,0.0,by_lag
SW91.9R,DURING,stage_only,1,0.0,by_lag
SW91.9R,DURING,stage_only,2,0.0,by_lag
SW91.9R,DURING,stage_only,3,0.0,by_lag
SW91.9R,DURING,stage_only,4,0.0,by_lag
SW91.9R,DURING,stage_only,5,0.0,by_lag
SW91.9R,DURING,stage_only,6,0.0,by_lag
SW91.9R,DURING,stage_only,7,0.0,by_lag
SW93.4L,AFTER,forecast_safe,0,0.0,by_lag
SW93.4L,AFTER,forecast_safe,1,0.0,by_lag
SW93.4L,AFTER,forecast_safe,2,0.0,by_lag
SW93.4L,AFTER,forecast_safe,3,0.0,by_lag
SW93.4L,AFTER,forecast_safe,4,0.0,by_lag
SW93.4L,AFTER,forecast_safe,5,0.0,by_lag
SW93.4L,AFTER,forecast_safe,6,0.0,by_lag
SW93.4L,AFTER,forecast_safe,7,0.0,by_lag
SW93.4L,AFTER,full_multivariate,0,0.0,by_lag
SW93.4L,AFTER,full_multivariate,1,0.0,by_lag
SW93.4L,AFTER,full_multivariate,2,0.0,by_lag
SW93.4L,AFTER,full_multivariate,3,0.0,by_lag
SW93.4L,AFTER,full_multivariate,4,0.0,by_lag
SW93.4L,AFTER,full_multivariate,5,0.0,by_lag
SW93.4L,AFTER,full_multivariate,6,0.0,by_lag
SW93.4L,AFTER,full_multivariate,7,0.0,by_lag
SW93.4L,AFTER,hydromet,0,0.0,by_lag
SW93.4L,AFTER,hydromet,1,0.0,by_lag
SW93.4L,AFTER,hydromet,2,0.0,by_lag
SW93.4L,AFTER,hydromet,3,0.0,by_lag
SW93.4L,AFTER,hydromet,4,0.0,by_lag
SW93.4L,AFTER,hydromet,5,0.0,by_lag
SW93.4L,AFTER,hydromet,6,0.0,by_lag
SW93.4L,AFTER,hydromet,7,0.0,by_lag
SW93.4L,AFTER,stage_only,0,0.0,by_lag
SW93.4L,AFTER,stage_only,1,0.0,by_lag
SW93.4L,AFTER,stage_only,2,0.0,by_lag
SW93.4L,AFTER,stage_only,3,0.0,by_lag
SW93.4L,AFTER,stage_only,4,0.0,by_lag
SW93.4L,AFTER,stage_only,5,0.0,by_lag
SW93.4L,AFTER,stage_only,6,0.0,by_lag
SW93.4L,AFTER,stage_only,7,0.0,by_lag
SW93.4L,ALL,forecast_safe,0,0.0,by_lag
SW93.4L,ALL,forecast_safe,1,0.0,by_lag
SW93.4L,ALL,forecast_safe,2,0.0,by_lag
SW93.4L,ALL,forecast_safe,3,0.0,by_lag
SW93.4L,ALL,forecast_safe,4,0.0,by_lag
SW93.4L,ALL,forecast_safe,5,0.0,by_lag
SW93.4L,ALL,forecast_safe,6,0.0,by_lag
SW93.4L,ALL,forecast_safe,7,0.0,by_lag
SW93.4L,ALL,full_multivariate,0,0.0,by_lag
SW93.4L,ALL,full_multivariate,1,0.0,by_lag
SW93.4L,ALL,full_multivariate,2,0.0,by_lag
SW93.4L,ALL,full_multivariate,3,0.0,by_lag
SW93.4L,ALL,full_multivariate,4,0.0,by_lag
SW93.4L,ALL,full_multivariate,5,0.0,by_lag
SW93.4L,ALL,full_multivariate,6,0.0,by_lag
SW93.4L,ALL,full_multivariate,7,0.0,by_lag
SW93.4L,ALL,hydromet,0,0.43783980099352016,by_lag
SW93.4L,ALL,hydromet,1,0.8273364657753914,by_lag
SW93.4L,ALL,hydromet,2,0.16945096599241635,by_lag
SW93.4L,ALL,hydromet,3,0.00511443271568809,by_lag
SW93.4L,ALL,hydromet,4,0.0005024993733675024,by_lag
SW93.4L,ALL,hydromet,5,-0.00034426038525182023,by_lag
SW93.4L,ALL,hydromet,6,-0.0004891390425936318,by_lag
SW93.4L,ALL,hydromet,7,0.0005303761183655525,by_lag
SW93.4L,ALL,stage_only,0,0.5066176153701167,by_lag
SW93.4L,ALL,stage_only,1,0.7701113027360965,by_lag
SW93.4L,ALL,stage_only,2,0.17562829315709452,by_lag
SW93.4L,ALL,stage_only,3,0.006901621169626287,by_lag
SW93.4L,ALL,stage_only,4,0.0011066130891972024,by_lag
SW93.4L,ALL,stage_only,5,0.00014709514896592743,by_lag
SW93.4L,ALL,stage_only,6,0.0007541422162132411,by_lag
SW93.4L,ALL,stage_only,7,0.000769717233211282,by_lag
SW93.4L,BEFORE,forecast_safe,0,0.0,by_lag
SW93.4L,BEFORE,forecast_safe,1,0.0,by_lag
SW93.4L,BEFORE,forecast_safe,2,0.0,by_lag
SW93.4L,BEFORE,forecast_safe,3,0.0,by_lag
SW93.4L,BEFORE,forecast_safe,4,0.0,by_lag
SW93.4L,BEFORE,forecast_safe,5,0.0,by_lag
SW93.4L,BEFORE,forecast_safe,6,0.0,by_lag
SW93.4L,BEFORE,forecast_safe,7,0.0,by_lag
SW93.4L,BEFORE,full_multivariate,0,0.0,by_lag
SW93.4L,BEFORE,full_multivariate,1,0.0,by_lag
SW93.4L,BEFORE,full_multivariate,2,0.0,by_lag
SW93.4L,BEFORE,full_multivariate,3,0.0,by_lag
SW93.4L,BEFORE,full_multivariate,4,0.0,by_lag
SW93.4L,BEFORE,full_multivariate,5,0.0,by_lag
SW93.4L,BEFORE,full_multivariate,6,0.0,by_lag
SW93.4L,BEFORE,full_multivariate,7,0.0,by_lag
SW93.4L,BEFORE,hydromet,0,0.0,by_lag
SW93.4L,BEFORE,hydromet,1,0.0,by_lag
SW93.4L,BEFORE,hydromet,2,0.0,by_lag
SW93.4L,BEFORE,hydromet,3,0.0,by_lag
SW93.4L,BEFORE,hydromet,4,0.0,by_lag
SW93.4L,BEFORE,hydromet,5,0.0,by_lag
SW93.4L,BEFORE,hydromet,6,0.0,by_lag
SW93.4L,BEFORE,hydromet,7,0.0,by_lag
SW93.4L,BEFORE,stage_only,0,0.0,by_lag
SW93.4L,BEFORE,stage_only,1,0.0,by_lag
SW93.4L,BEFORE,stage_only,2,0.0,by_lag
SW93.4L,BEFORE,stage_only,3,0.0,by_lag
SW93.4L,BEFORE,stage_only,4,0.0,by_lag
SW93.4L,BEFORE,stage_only,5,0.0,by_lag
SW93.4L,BEFORE,stage_only,6,0.0,by_lag
SW93.4L,BEFORE,stage_only,7,0.0,by_lag
SW93.4L,DURING,forecast_safe,0,0.0,by_lag
SW93.4L,DURING,forecast_safe,1,0.0,by_lag
SW93.4L,DURING,forecast_safe,2,0.0,by_lag
SW93.4L,DURING,forecast_safe,3,0.0,by_lag
SW93.4L,DURING,forecast_safe,4,0.0,by_lag
SW93.4L,DURING,forecast_safe,5,0.0,by_lag
SW93.4L,DURING,forecast_safe,6,0.0,by_lag
SW93.4L,DURING,forecast_safe,7,0.0,by_lag
SW93.4L,DURING,full_multivariate,0,0.0,by_lag
SW93.4L,DURING,full_multivariate,1,0.0,by_lag
SW93.4L,DURING,full_multivariate,2,0.0,by_lag
SW93.4L,DURING,full_multivariate,3,0.0,by_lag
SW93.4L,DURING,full_multivariate,4,0.0,by_lag
SW93.4L,DURING,full_multivariate,5,0.0,by_lag
SW93.4L,DURING,full_multivariate,6,0.0,by_lag
SW93.4L,DURING,full_multivariate,7,0.0,by_lag
SW93.4L,DURING,hydromet,0,0.0,by_lag
SW93.4L,DURING,hydromet,1,0.0,by_lag
SW93.4L,DURING,hydromet,2,0.0,by_lag
SW93.4L,DURING,hydromet,3,0.0,by_lag
SW93.4L,DURING,hydromet,4,0.0,by_lag
SW93.4L,DURING,hydromet,5,0.0,by_lag
SW93.4L,DURING,hydromet,6,0.0,by_lag
SW93.4L,DURING,hydromet,7,0.0,by_lag
SW93.4L,DURING,stage_only,0,0.0,by_lag
SW93.4L,DURING,stage_only,1,0.0,by_lag
SW93.4L,DURING,stage_only,2,0.0,by_lag
SW93.4L,DURING,stage_only,3,0.0,by_lag
SW93.4L,DURING,stage_only,4,0.0,by_lag
SW93.4L,DURING,stage_only,5,0.0,by_lag
SW93.4L,DURING,stage_only,6,0.0,by_lag
SW93.4L,DURING,stage_only,7,0.0,by_lag
SW93.5L,AFTER,forecast_safe,0,0.0,by_lag
SW93.5L,AFTER,forecast_safe,1,0.0,by_lag
SW93.5L,AFTER,forecast_safe,2,0.0,by_lag
SW93.5L,AFTER,forecast_safe,3,0.0,by_lag
SW93.5L,AFTER,forecast_safe,4,0.0,by_lag
SW93.5L,AFTER,forecast_safe,5,0.0,by_lag
SW93.5L,AFTER,forecast_safe,6,0.0,by_lag
SW93.5L,AFTER,forecast_safe,7,0.0,by_lag
SW93.5L,AFTER,full_multivariate,0,0.0,by_lag
SW93.5L,AFTER,full_multivariate,1,0.0,by_lag
SW93.5L,AFTER,full_multivariate,2,0.0,by_lag
SW93.5L,AFTER,full_multivariate,3,0.0,by_lag
SW93.5L,AFTER,full_multivariate,4,0.0,by_lag
SW93.5L,AFTER,full_multivariate,5,0.0,by_lag
SW93.5L,AFTER,full_multivariate,6,0.0,by_lag
SW93.5L,AFTER,full_multivariate,7,0.0,by_lag
SW93.5L,AFTER,hydromet,0,0.0,by_lag
SW93.5L,AFTER,hydromet,1,0.0,by_lag
SW93.5L,AFTER,hydromet,2,0.0,by_lag
SW93.5L,AFTER,hydromet,3,0.0,by_lag
SW93.5L,AFTER,hydromet,4,0.0,by_lag
SW93.5L,AFTER,hydromet,5,0.0,by_lag
SW93.5L,AFTER,hydromet,6,0.0,by_lag
SW93.5L,AFTER,hydromet,7,0.0,by_lag
SW93.5L,AFTER,stage_only,0,0.0,by_lag
SW93.5L,AFTER,stage_only,1,0.0,by_lag
SW93.5L,AFTER,stage_only,2,0.0,by_lag
SW93.5L,AFTER,stage_only,3,0.0,by_lag
SW93.5L,AFTER,stage_only,4,0.0,by_lag
SW93.5L,AFTER,stage_only,5,0.0,by_lag
SW93.5L,AFTER,stage_only,6,0.0,by_lag
SW93.5L,AFTER,stage_only,7,0.0,by_lag
SW93.5L,ALL,forecast_safe,0,0.0,by_lag
SW93.5L,ALL,forecast_safe,1,0.0,by_lag
SW93.5L,ALL,forecast_safe,2,0.0,by_lag
SW93.5L,ALL,forecast_safe,3,0.0,by_lag
SW93.5L,ALL,forecast_safe,4,0.0,by_lag
SW93.5L,ALL,forecast_safe,5,0.0,by_lag
SW93.5L,ALL,forecast_safe,6,0.0,by_lag
SW93.5L,ALL,forecast_safe,7,0.0,by_lag
SW93.5L,ALL,full_multivariate,0,0.0,by_lag
SW93.5L,ALL,full_multivariate,1,0.0,by_lag
SW93.5L,ALL,full_multivariate,2,0.0,by_lag
SW93.5L,ALL,full_multivariate,3,0.0,by_lag
SW93.5L,ALL,full_multivariate,4,0.0,by_lag
SW93.5L,ALL,full_multivariate,5,0.0,by_lag
SW93.5L,ALL,full_multivariate,6,0.0,by_lag
SW93.5L,ALL,full_multivariate,7,0.0,by_lag
SW93.5L,ALL,hydromet,0,0.8337929926171409,by_lag
SW93.5L,ALL,hydromet,1,0.692827762913298,by_lag
SW93.5L,ALL,hydromet,2,0.06980347736685699,by_lag
SW93.5L,ALL,hydromet,3,0.00439646181089508,by_lag
SW93.5L,ALL,hydromet,4,0.00031392353841043963,by_lag
SW93.5L,ALL,hydromet,5,-0.00046227778407748055,by_lag
SW93.5L,ALL,hydromet,6,-0.00046797558402209005,by_lag
SW93.5L,ALL,hydromet,7,-0.00029346471155423476,by_lag
SW93.5L,ALL,stage_only,0,0.9050742194406343,by_lag
SW93.5L,ALL,stage_only,1,0.6096551502590182,by_lag
SW93.5L,ALL,stage_only,2,0.09191719883596963,by_lag
SW93.5L,ALL,stage_only,3,-0.000251922162213529,by_lag
SW93.5L,ALL,stage_only,4,-0.00021660617167611426,by_lag
SW93.5L,ALL,stage_only,5,-0.00030144991954211364,by_lag
SW93.5L,ALL,stage_only,6,-0.0005027801443315573,by_lag
SW93.5L,ALL,stage_only,7,-0.00042716416831974774,by_lag
SW93.5L,BEFORE,forecast_safe,0,0.0,by_lag
SW93.5L,BEFORE,forecast_safe,1,0.0,by_lag
SW93.5L,BEFORE,forecast_safe,2,0.0,by_lag
SW93.5L,BEFORE,forecast_safe,3,0.0,by_lag
SW93.5L,BEFORE,forecast_safe,4,0.0,by_lag
SW93.5L,BEFORE,forecast_safe,5,0.0,by_lag
SW93.5L,BEFORE,forecast_safe,6,0.0,by_lag
SW93.5L,BEFORE,forecast_safe,7,0.0,by_lag
SW93.5L,BEFORE,full_multivariate,0,0.0,by_lag
SW93.5L,BEFORE,full_multivariate,1,0.0,by_lag
SW93.5L,BEFORE,full_multivariate,2,0.0,by_lag
SW93.5L,BEFORE,full_multivariate,3,0.0,by_lag
SW93.5L,BEFORE,full_multivariate,4,0.0,by_lag
SW93.5L,BEFORE,full_multivariate,5,0.0,by_lag
SW93.5L,BEFORE,full_multivariate,6,0.0,by_lag
SW93.5L,BEFORE,full_multivariate,7,0.0,by_lag
SW93.5L,BEFORE,hydromet,0,0.0,by_lag
SW93.5L,BEFORE,hydromet,1,0.0,by_lag
SW93.5L,BEFORE,hydromet,2,0.0,by_lag
SW93.5L,BEFORE,hydromet,3,0.0,by_lag
SW93.5L,BEFORE,hydromet,4,0.0,by_lag
SW93.5L,BEFORE,hydromet,5,0.0,by_lag
SW93.5L,BEFORE,hydromet,6,0.0,by_lag
SW93.5L,BEFORE,hydromet,7,0.0,by_lag
SW93.5L,BEFORE,stage_only,0,0.0,by_lag
SW93.5L,BEFORE,stage_only,1,0.0,by_lag
SW93.5L,BEFORE,stage_only,2,0.0,by_lag
SW93.5L,BEFORE,stage_only,3,0.0,by_lag
SW93.5L,BEFORE,stage_only,4,0.0,by_lag
SW93.5L,BEFORE,stage_only,5,0.0,by_lag
SW93.5L,BEFORE,stage_only,6,0.0,by_lag
SW93.5L,BEFORE,stage_only,7,0.0,by_lag
SW93.5L,DURING,forecast_safe,0,0.0,by_lag
SW93.5L,DURING,forecast_safe,1,0.0,by_lag
SW93.5L,DURING,forecast_safe,2,0.0,by_lag
SW93.5L,DURING,forecast_safe,3,0.0,by_lag
SW93.5L,DURING,forecast_safe,4,0.0,by_lag
SW93.5L,DURING,forecast_safe,5,0.0,by_lag
SW93.5L,DURING,forecast_safe,6,0.0,by_lag
SW93.5L,DURING,forecast_safe,7,0.0,by_lag
SW93.5L,DURING,full_multivariate,0,0.0,by_lag
SW93.5L,DURING,full_multivariate,1,0.0,by_lag
SW93.5L,DURING,full_multivariate,2,0.0,by_lag
SW93.5L,DURING,full_multivariate,3,0.0,by_lag
SW93.5L,DURING,full_multivariate,4,0.0,by_lag
SW93.5L,DURING,full_multivariate,5,0.0,by_lag
SW93.5L,DURING,full_multivariate,6,0.0,by_lag
SW93.5L,DURING,full_multivariate,7,0.0,by_lag
SW93.5L,DURING,hydromet,0,0.0,by_lag
SW93.5L,DURING,hydromet,1,0.0,by_lag
SW93.5L,DURING,hydromet,2,0.0,by_lag
SW93.5L,DURING,hydromet,3,0.0,by_lag
SW93.5L,DURING,hydromet,4,0.0,by_lag
SW93.5L,DURING,hydromet,5,0.0,by_lag
SW93.5L,DURING,hydromet,6,0.0,by_lag
SW93.5L,DURING,hydromet,7,0.0,by_lag
SW93.5L,DURING,stage_only,0,0.0,by_lag
SW93.5L,DURING,stage_only,1,0.0,by_lag
SW93.5L,DURING,stage_only,2,0.0,by_lag
SW93.5L,DURING,stage_only,3,0.0,by_lag
SW93.5L,DURING,stage_only,4,0.0,by_lag
SW93.5L,DURING,stage_only,5,0.0,by_lag
SW93.5L,DURING,stage_only,6,0.0,by_lag
SW93.5L,DURING,stage_only,7,0.0,by_lag
SW95,AFTER,forecast_safe,0,0.0,by_lag
SW95,AFTER,forecast_safe,1,0.0,by_lag
